aggregator,block_size,image_size,scoring,pearson,spearman,kendall,r2_linear,r2_isotonic
median,25,12,Euclidean,0.413266692832516,0.20151863014000954,0.13713394853427985,0.17078935940472528,0.45645676391452694
max,25,12,Manhattan,0.22895213849633833,0.15278903373170616,0.1036492287939146,0.05241908172204657,0.4303113051280627
max,25,12,Cosine,0.17380014073353775,0.12624968780029136,0.08565600918123752,0.030206488918997687,0.4432145142970445
max,25,12,Euclidean,0.25950789142205455,0.13176920315829893,0.08943597713473406,0.06734434571032077,0.42906480684104475
min,25,12,Manhattan,0.4094399671258089,0.25916450627898796,0.17720483559846842,0.16764108667998356,0.47797083397215046
min,25,12,Cosine,0.30498145132561905,0.22388274177454895,0.1527553293186165,0.09301368565268098,0.4641106891151572
min,25,12,Euclidean,0.45441804323978147,0.22474252976220685,0.15307564565156184,0.20649575802187192,0.4645649625556396
mean,28,11,Manhattan,0.3717829252156786,0.24516087284799976,0.16747911402098195,0.13822254348192686,0.47087789830756177
mean,28,11,Cosine,0.26422415201762894,0.21186139096019996,0.14434214709580248,0.06981440250943516,0.4589333820724595
mean,28,11,Euclidean,0.4010692112142733,0.2200964053121818,0.15014690878373835,0.1608565121840395,0.46467716023351924
product,28,11,Manhattan,0.3918030202035435,0.23247057647576486,0.1581804596477956,0.1535096066406184,0.46310358063302837
product,28,11,Cosine,0.339923355532224,0.20408590377783042,0.13824056184901293,0.11554788763628698,0.4510840171727567
product,28,11,Euclidean,0.4698634373071901,0.1812026357974478,0.12238770232309794,0.2207716497181279,0.4482743559604244
var,28,11,Manhattan,0.1677858138851995,0.10568182352173212,0.07122524670923888,0.028152079341118852,0.43258094474670894
var,28,11,Cosine,0.16195078968816445,0.094160096972176,0.06345915893305765,0.026228058280620248,0.4317371304526282
var,28,11,Euclidean,0.17454963673713317,0.08749731553160876,0.05894954055497527,0.030467575685065307,0.4315204297268861
std,28,11,Manhattan,0.3821828028185197,0.19938675612294568,0.1363966290010859,0.14606369477021963,0.4543672017833751
std,28,11,Cosine,0.40544916109325463,0.17518165794091578,0.11867979387889685,0.1643890222312241,0.4549750980820153
std,28,11,Euclidean,0.4038350814936902,0.1527171920614531,0.10408960266395259,0.1630827730450155,0.44193422881480193
median,28,11,Manhattan,0.3627584994101671,0.23172288436400493,0.15831962718898543,0.1315937288943163,0.4635631161674624
median,28,11,Cosine,0.25575809388032295,0.18714191769975416,0.12748715015253584,0.06541220258529623,0.4484194132911766
median,28,11,Euclidean,0.39995615407598756,0.19588298735834286,0.13357060148415428,0.15996492518325534,0.4520368844969641
max,28,11,Manhattan,0.2094906292498327,0.15155375800591678,0.10263947671747076,0.043886323743490885,0.4267642721426934
max,28,11,Cosine,0.1682142149616663,0.12568901931105309,0.08473579331646516,0.028296022115169794,0.44481568674335337
max,28,11,Euclidean,0.24432251697644178,0.13068624897007047,0.08819413826927672,0.05969349230170373,0.42583560931435294
min,28,11,Manhattan,0.4155769594341024,0.2680836730877759,0.18301997058871658,0.17270420921249363,0.4752402357731036
min,28,11,Cosine,0.30972476427400725,0.23368682834888188,0.15960517717036193,0.0959294296045895,0.461522941423233
min,28,11,Euclidean,0.46069394222382704,0.2346253540116699,0.16014207470962974,0.21223890840173099,0.46256243596464774
mean,30,10,Manhattan,0.36332890362076853,0.2411151189017096,0.16466549391969373,0.13200789220626974,0.4693625675651464
mean,30,10,Cosine,0.2565293847173034,0.20778774890969973,0.14149798566369973,0.06580732522343835,0.457933367425687
mean,30,10,Euclidean,0.38999648744828497,0.21507918616629276,0.14665565290500282,0.1520972602220002,0.4614963764862926
product,30,10,Manhattan,0.3596130294187766,0.1968598122407228,0.13400842530282442,0.1293215309277499,0.4558969182317225
product,30,10,Cosine,0.2993735908692247,0.13301351304413023,0.09036988904700702,0.08962454690993404,0.4429322805663225
product,30,10,Euclidean,0.4174924419751052,0.118390484283231,0.08020684142021384,0.17429993910633668,0.441801540444535
var,30,10,Manhattan,0.16067535594181262,0.10242339198245716,0.06899859280954233,0.025816570007028417,0.4329403122812392
var,30,10,Cosine,0.445857630558252,0.165362617989462,0.11253335105247349,0.1987890267270188,0.44994950152018665
var,30,10,Euclidean,0.17920453756524057,0.09180483538269872,0.06135887881341074,0.03211426628397174,0.43313309237608844
std,30,10,Manhattan,0.36518197052132484,0.17642578827720645,0.12014482334140617,0.13335787159383794,0.44776758117357074
std,30,10,Cosine,0.36871804039822315,0.1751683502175924,0.11890980827659377,0.1359529933151059,0.4527700897857191
std,30,10,Euclidean,0.3959588985703789,0.14387547128317588,0.09795355471509831,0.15678344935706767,0.4406451676930515
median,30,10,Manhattan,0.3648083878259513,0.25411796810760184,0.17342600681299075,0.13308515982816993,0.4684511651456881
median,30,10,Cosine,0.2610178333438464,0.20208279735133705,0.1377519005559805,0.06813030932351616,0.45204877147932754
median,30,10,Euclidean,0.40066588076843157,0.21019165795074726,0.14328179026658563,0.16053314801194307,0.4545714486485576
max,30,10,Manhattan,0.20327526591268333,0.141123214360376,0.09562770526504609,0.04132083373187234,0.23446466766601437
max,30,10,Cosine,0.16441260215843537,0.11758202736924034,0.07929351896457318,0.027031503748508046,0.23187715890952354
max,30,10,Euclidean,0.2228259569287909,0.12294903900875373,0.08300855961923843,0.0496514070812315,0.23802677381178705
min,30,10,Manhattan,0.39824877555533705,0.25321096141904764,0.17329363580724297,0.1586020872313253,0.47334959545807076
min,30,10,Cosine,0.296317440877988,0.21810128058600417,0.14906078270664677,0.08780402576848001,0.46085700036009747
min,30,10,Euclidean,0.4467708574058143,0.22448754938796334,0.153256471158695,0.19960419902712656,0.4626858444494627
mean,34,9,Manhattan,0.3619441164575797,0.23965981794869734,0.163663872759451,0.13100354343825815,0.46914988648484324
mean,34,9,Cosine,0.25797357234665413,0.21502379901948768,0.14677972706143683,0.06655036402929448,0.4610081026684649
mean,34,9,Euclidean,0.3928244641810519,0.222710257428025,0.15198444428295851,0.15431105965913072,0.4639531261276557
product,34,9,Manhattan,0.39177318697631563,0.2385810661904466,0.1622821095254382,0.1534862300335793,0.4648298723344564
product,34,9,Cosine,0.3244748040546232,0.21435500070611796,0.14578331614361292,0.1052838984662865,0.4533230575107664
product,34,9,Euclidean,0.5015385848856599,0.23290619524020062,0.1580934567345735,0.25154095212911043,0.4608009338405863
var,34,9,Manhattan,0.16764286798131103,0.10255716980599645,0.06940612869259867,0.028104131184999437,0.4315172958208672
var,34,9,Cosine,0.2799520512899667,0.13083827025252562,0.08820145455917566,0.07837315102146025,0.43734095246881743
var,34,9,Euclidean,0.18023121886267351,0.08975528361586699,0.06038094213842806,0.03248329225272506,0.4324806893141232
std,34,9,Manhattan,0.3643640311405549,0.1863983860285313,0.12674079638075586,0.13276114718899523,0.44942462988287046
std,34,9,Cosine,0.369318751664386,0.16267913430095662,0.1100690474223764,0.1363963403309405,0.4542399010111522
std,34,9,Euclidean,0.38615325909765774,0.14285473369237797,0.09698017255051476,0.1491143395117428,0.44023879052501835
median,34,9,Manhattan,0.3592587961051638,0.2353008824877102,0.16055883651699304,0.12906688257893184,0.46489336434555606
median,34,9,Cosine,0.26254945707509036,0.19685072329409425,0.133887467791355,0.06893221741042499,0.4508638783040638
median,34,9,Euclidean,0.4023031355885041,0.20231087197566686,0.13780916555125775,0.16184781290434258,0.4536672013195948
max,34,9,Manhattan,0.19808429175074546,0.14220458764487637,0.09654472507703724,0.0392373866383946,0.37648235771466
max,34,9,Cosine,0.15850626055504932,0.12133272438909147,0.08168599688076672,0.02512423463514546,0.37648296031986117
max,34,9,Euclidean,0.22149226083719886,0.12402879037577483,0.08367630849871521,0.049058821610773906,0.3762383256156786
min,34,9,Manhattan,0.40870166916619755,0.24806902455699997,0.16897813545096127,0.1670370543792361,0.4717818952042263
min,34,9,Cosine,0.2967092119833626,0.21067374370908795,0.1433905937576124,0.088036356475788,0.4562520364241338
min,34,9,Euclidean,0.44920749580743696,0.2152986239773574,0.14668956969276506,0.2017873742895887,0.45919838869273644
mean,38,8,Manhattan,0.3558790682477616,0.23541354107333082,0.16066839724934262,0.12664991121689495,0.46998953319116077
mean,38,8,Cosine,0.2474464238304676,0.20428179315781342,0.13907567636347262,0.061229732666487346,0.4580325030752357
mean,38,8,Euclidean,0.37817914239502937,0.21233488593074124,0.14498351504290752,0.14301946374263996,0.46334330720160233
product,38,8,Manhattan,0.338010556066923,0.1844909625991651,0.12597274210916184,0.11425113601267056,0.437086184143871
product,38,8,Cosine,0.29909051042022566,0.14628535766019515,0.09945413689754609,0.08945513342343125,0.4370832710615693
product,38,8,Euclidean,0.42440967576499056,0.1352999929255047,0.09211790634838464,0.18012357288294434,0.43748597701583347
var,38,8,Manhattan,0.17583369002572113,0.11219394242346002,0.07537218678389876,0.03091748654806159,0.4316460592316548
var,38,8,Cosine,0.38273023821997554,0.13196312770872304,0.08933721029884084,0.14648243524791926,0.44534922164240764
var,38,8,Euclidean,0.1870620330332735,0.09469383021032084,0.06354162087024523,0.03499220420254179,0.431932560998609
std,38,8,Manhattan,0.3931712977454948,0.20967736739020468,0.142735863978276,0.15458366937087664,0.44978558196384777
std,38,8,Cosine,0.33968915721551723,0.15700018560928305,0.10659783429198791,0.11538872352978846,0.4527542491105573
std,38,8,Euclidean,0.4146273869729144,0.1675739861688565,0.11352397452760929,0.17191587002798692,0.4417396333839524
median,38,8,Manhattan,0.3504416283522465,0.23497741212173506,0.16058392070763214,0.12280933488217405,0.47024021260123783
median,38,8,Cosine,0.2555656645063686,0.1908134872721163,0.12974816304939873,0.06531380887458182,0.4587667338657877
median,38,8,Euclidean,0.394420425217611,0.198014736274454,0.1348733801267114,0.15556747182884123,0.46274967101585907
max,38,8,Manhattan,0.17595102468947596,0.1411834671435459,0.09569361935637713,0.030958763089276697,0.15379747466175842
max,38,8,Cosine,0.1503069247718466,0.12408715889883752,0.08396360033570188,0.02259217163436944,0.15167698352881087
max,38,8,Euclidean,0.19863922173191753,0.1277005891028593,0.08667957608504016,0.03945754041026195,0.15476627205298266
min,38,8,Manhattan,0.4184051435013478,0.25864051794732257,0.17684296307499237,0.17506286410838345,0.47913937159849906
min,38,8,Cosine,0.3043417141897595,0.21982122559413564,0.14979282022960744,0.09262387899596136,0.46597075110270714
min,38,8,Euclidean,0.4556450118023657,0.22607662813694804,0.15413035028463765,0.20761237678037814,0.4657523541962697
mean,43,7,Manhattan,0.365853615527634,0.25199035706246825,0.1719190599881437,0.13384886799464202,0.47179280330465323
mean,43,7,Cosine,0.2611338511349679,0.22608379953773594,0.15423372061335713,0.06819088820857966,0.4625641976642614
mean,43,7,Euclidean,0.3877884168375235,0.23374382850290554,0.15955918702810085,0.15037985623335293,0.46514111592012297
product,43,7,Manhattan,0.3172179818960791,0.19121174131727878,0.1304266072578094,0.1006272480382211,0.4480708641036303
product,43,7,Cosine,0.29001852226218094,0.18794948760286392,0.12738213667315965,0.08411074325513912,0.44426801988930587
product,43,7,Euclidean,0.41580810705873583,0.16502176630347234,0.11202120516459643,0.17289638189576917,0.44332710089431737
var,43,7,Manhattan,0.1594989222167906,0.09908467474999953,0.06681965973924348,0.02543990618831793,0.43131115613768867
var,43,7,Cosine,0.37967704406513914,0.16396385975923503,0.11070468886995373,0.14415465779004166,0.4508690266364396
var,43,7,Euclidean,0.17577382411549988,0.08762666357212082,0.058614921366073144,0.03089643724418678,0.4340807755017325
std,43,7,Manhattan,0.33448381963190904,0.15341513998734704,0.10400086675616523,0.11187942559555164,0.45077892369088535
std,43,7,Cosine,0.3052544572731182,0.14886866653638517,0.10041894130157408,0.093180283685106,0.4420872392083842
std,43,7,Euclidean,0.36476174383126975,0.1255218234061528,0.08495720507880077,0.13305112976282896,0.4398807272817751
median,43,7,Manhattan,0.36166767321027693,0.2451169061152606,0.16749201228373142,0.13080350584533584,0.46361161716562393
median,43,7,Cosine,0.2626968751091972,0.20030677857599183,0.13668009072770823,0.0690096481921374,0.44941124124717635
median,43,7,Euclidean,0.3969910308159454,0.21133559369121527,0.14413326741900095,0.1576018785483072,0.4538410222623971
max,43,7,Manhattan,0.16324939335415561,0.13536853083204445,0.0923187155007712,0.02665036443049984,0.10787546669205006
max,43,7,Cosine,0.14249354241257048,0.12315658862291984,0.08368713959336246,0.02030440962928315,0.42446457754639433
max,43,7,Euclidean,0.181191689704859,0.12118285870082422,0.08216619471552365,0.03283042841810213,0.1105492248968909
min,43,7,Manhattan,0.38182509536040377,0.22781905464071944,0.15514806481885154,0.14579040344698158,0.4641264949090359
min,43,7,Cosine,0.2766939038261047,0.19600005439179244,0.13361927673013993,0.07655951641452985,0.4536483181999167
min,43,7,Euclidean,0.414270944436038,0.1956022669667589,0.13313163338186507,0.17162041540392692,0.4559147291786093
mean,50,6,Manhattan,0.3501226057831396,0.2281771424146273,0.155563222920377,0.12258583908037579,0.4676755352633579
mean,50,6,Cosine,0.2464066093072831,0.20096814979393335,0.13672303947416614,0.060716217110312054,0.4607618421170492
mean,50,6,Euclidean,0.36702007980333146,0.2093339643630994,0.1425405848429623,0.1347037389788438,0.46261925429719253
product,50,6,Manhattan,0.2648132293996899,0.12605497558841447,0.08503968886042851,0.0701260464650929,0.41678492137525536
product,50,6,Cosine,0.2883810608165156,0.11303945707728269,0.07636878187607024,0.08316363623765899,0.4376125818797635
product,50,6,Euclidean,0.2461826450602531,0.06536230691653767,0.0435464850760707,0.060605894728862686,0.43746312135709553
var,50,6,Manhattan,0.17982178892754722,0.11687340789128794,0.07868687559386281,0.03233587577310326,0.43621828325105594
var,50,6,Cosine,0.35322494522344094,0.15921001646741767,0.1082680633209073,0.12476786192810285,0.4563774674102361
var,50,6,Euclidean,0.18341263362222612,0.09696845206143624,0.06497993696896884,0.03364019417224118,0.43352007147015514
std,50,6,Manhattan,0.36161889570422856,0.20535102807445121,0.1403775005894418,0.13076822573034586,0.4634794637817239
std,50,6,Cosine,0.2945809065025221,0.18578556858256423,0.1266673063034834,0.08677791047584782,0.4641763478872223
std,50,6,Euclidean,0.3886173672715773,0.17666695306904295,0.12066658692015424,0.1510234581450921,0.4582456226261702
median,50,6,Manhattan,0.31656709813620515,0.21480772801233372,0.1464668615607296,0.10021472762237793,0.4644961370484245
median,50,6,Cosine,0.22180620307657933,0.17152454790983637,0.11664974979631883,0.04919799172324901,0.4536571549200903
median,50,6,Euclidean,0.35340754629874876,0.1814355670562657,0.12357881422486446,0.12489689378090241,0.456276276082315
max,50,6,Manhattan,0.13576470231076793,0.14214842363505728,0.099675245213988,0.01843205439353157,0.01894801573946625
max,50,6,Cosine,0.11521754065692857,0.1348717894752869,0.0945160384317392,0.01327508167503122,0.015217565863990257
max,50,6,Euclidean,0.142165734835123,0.135562661269081,0.09505090118955514,0.02021109616121075,0.023829659194508968
min,50,6,Manhattan,0.35358914957998583,0.2388953172705999,0.1638533042220003,0.12502528670069768,0.47223055726433905
min,50,6,Cosine,0.2687143155046212,0.22067824870382102,0.1512378069437697,0.0722073833571173,0.4645287161977749
min,50,6,Euclidean,0.4078789524971248,0.2162018690098819,0.14768458445940955,0.16636523989015195,0.4639291126661279
mean,60,5,Manhattan,0.3502036983856021,0.24733109835130748,0.16905867347404574,0.12264263036295386,0.47196307506898816
mean,60,5,Cosine,0.23646362423747122,0.21442384784811738,0.14622330219065968,0.05591504558752003,0.4602154672630344
mean,60,5,Euclidean,0.35820574097929236,0.22322722193226804,0.15234244887876483,0.12831135287052386,0.463984137624354
product,60,5,Manhattan,0.2599885612087765,0.15338886005731345,0.10357850655460649,0.06759405195940993,0.414987725557887
product,60,5,Cosine,0.19369822017234636,0.07754394340847988,0.05208762475652054,0.037519000497934885,0.4124562526065787
product,60,5,Euclidean,0.22116954742565798,0.07851378769060655,0.05281173324622782,0.04891596870847037,0.4085295907915296
var,60,5,Manhattan,0.1737682382299185,0.1174016711422232,0.07909250264374323,0.0301954006175299,0.4335840795014445
var,60,5,Cosine,0.3115547420136842,0.15932531421348645,0.10889988710213282,0.0970663572712136,0.4439995700145143
var,60,5,Euclidean,0.18169097681434657,0.10512124437673614,0.070617568024581,0.033011611055751344,0.4334464679588289
std,60,5,Manhattan,0.3447542866707459,0.1948288916184483,0.13228023025724056,0.11885551817785511,0.45593517166661446
std,60,5,Cosine,0.2645057712338378,0.1739517259088449,0.118531859307764,0.0699633030160075,0.4501569019411591
std,60,5,Euclidean,0.3645230470409976,0.16272868804755955,0.11038089145545864,0.13287705182405352,0.44695433288372044
median,60,5,Manhattan,0.32703610134873395,0.23129586908416305,0.15749261527061956,0.1069526115853795,0.4609515146915162
median,60,5,Cosine,0.23221082232486212,0.1840070925024399,0.12496462711057359,0.053921866004788876,0.44777526299592296
median,60,5,Euclidean,0.35167144354733576,0.19254388595373387,0.13081520079473125,0.12367280420666715,0.45078893695836986
max,60,5,Manhattan,0.12205865551462433,0.10173325514578296,0.07006373325920921,0.01489831538603803,0.041222890928230504
max,60,5,Cosine,0.10921460397018296,0.10160970921570862,0.07004019049480974,0.011927829720364103,0.029296890478122894
max,60,5,Euclidean,0.12911641788791023,0.10163650656298626,0.07000022819014032,0.016671049368205626,0.03454991978007149
min,60,5,Manhattan,0.36472936646339515,0.24121541615304432,0.16519818918687001,0.13302751076078967,0.45994628222498435
min,60,5,Cosine,0.2575749945777318,0.2026844228147925,0.1385517016566859,0.0663448778317185,0.45307016414531753
min,60,5,Euclidean,0.4000983577042913,0.215416247238426,0.14751763186980965,0.1600786958376711,0.4555887965374862
mean,75,4,Manhattan,0.3130121312801708,0.22985398749834407,0.15642983318223916,0.09797659432855499,0.46231245742871463
mean,75,4,Cosine,0.20788194418326691,0.21070514594074083,0.1433409640950388,0.043214902717415016,0.45800621215368686
mean,75,4,Euclidean,0.3144041106840969,0.2174190746645517,0.14805196437317944,0.09884994481505804,0.46092717234367075
product,75,4,Manhattan,0.12501635196898464,0.06340547565358158,0.0427358533717517,0.01562908825963305,0.11186920405313538
product,75,4,Cosine,0.16285642085309898,0.04555159066364285,0.03031295477914701,0.02652221381308173,0.30364535327911657
product,75,4,Euclidean,0.10701359329373325,0.04782045439672279,0.03188824571709338,0.011451909149636785,0.13154730122465663
var,75,4,Manhattan,0.14773695995694858,0.12416864635669507,0.08341123770423482,0.021826209337321156,0.4334542966212619
var,75,4,Cosine,0.23213314996258164,0.11210628132346588,0.0753712323673108,0.053885799311550575,0.4356700904849118
var,75,4,Euclidean,0.15555096489505513,0.11799079080902959,0.07937823577942918,0.02419610267978267,0.43247224407816476
std,75,4,Manhattan,0.2608313297956804,0.14309939338396624,0.09668240035973438,0.06803298260298307,0.4391608524415548
std,75,4,Cosine,0.17080514765709012,0.08686907811398058,0.0578796395598789,0.029174398466160434,0.43773673682079217
std,75,4,Euclidean,0.2821744001342998,0.13373831494243887,0.09040394067771668,0.07962239209115207,0.4377501798207307
median,75,4,Manhattan,0.30685212662469663,0.21584794413197902,0.14759711177976875,0.09415822761409876,0.35266764946060314
median,75,4,Cosine,0.2304250575946869,0.19038592099711962,0.12922905406022142,0.05309570716751477,0.3521346282698121
median,75,4,Euclidean,0.3160815731815765,0.19640963863872177,0.13327840876295,0.09990756090494035,0.3552133783785606
max,75,4,Manhattan,0.05753337747542572,0.04752046124002783,0.03729662711268825,0.00331008952373002,-0.0746890844172099
max,75,4,Cosine,0.04646816307990852,0.048024049585869165,0.037568761053071484,0.002159290180021034,-0.0862522604690914
max,75,4,Euclidean,0.05851551417150227,0.048032643904581465,0.037579257424077556,0.0034240653987551717,-0.08669307151621108
min,75,4,Manhattan,0.3131667022712516,0.16137141079279102,0.10906716632919423,0.09807338341145067,0.4472802109234201
min,75,4,Cosine,0.21350987656546494,0.1516763963881069,0.10295768942553157,0.04558646739100025,0.44255149827049267
min,75,4,Euclidean,0.33502350718438983,0.14478400229289082,0.09812471111809425,0.11224075036612902,0.4441784505302754
mean,100,3,Manhattan,0.3281712499736853,0.22050690024086753,0.14966492840682163,0.10769636930929116,0.46780231897876157
mean,100,3,Cosine,0.2135343473648263,0.19181228457404803,0.1302645024234818,0.04559691750452255,0.458489711570931
mean,100,3,Euclidean,0.3327873564027034,0.20491924188749722,0.13904885378553175,0.1107474245815,0.4618991443619017
product,100,3,Manhattan,0.17322294709934344,0.11702139290543954,0.08073772544187645,0.030006189401781902,0.10503658485626044
product,100,3,Cosine,0.2341624713216746,0.08950412284632364,0.06610007330756047,0.05483206297547405,0.2974644873606237
product,100,3,Euclidean,0.12771980610406658,0.07136538526191101,0.04902266724086479,0.01631234887126054,0.1050547996920197
var,100,3,Manhattan,0.18967102205906847,0.1325784387811999,0.0894316975410483,0.035975096608931834,0.4371968884939612
var,100,3,Cosine,0.2490123763605259,0.14967779874568093,0.1005840553712901,0.06200716358071634,0.44042181990370144
var,100,3,Euclidean,0.182331322867738,0.11731455002679293,0.07926751482455029,0.033244711298699214,0.4352951148861005
std,100,3,Manhattan,0.3401781114648405,0.21290154753745322,0.1448518055537699,0.11572114751978557,0.4567500792355522
std,100,3,Cosine,0.2393914453119839,0.18456716800148779,0.1253263509974081,0.05730826408856071,0.4512930691119109
std,100,3,Euclidean,0.34881453443910077,0.190014501698908,0.12891649710124117,0.12167157943596663,0.4528159602927849
median,100,3,Manhattan,0.2030959408886673,0.15845269376360477,0.10686760432167411,0.041247961205453154,0.3979344890084344
median,100,3,Cosine,0.1501364974474547,0.1503639385173848,0.10121694004068146,0.02254096786578963,0.3972842063984763
median,100,3,Euclidean,0.22613172766592973,0.1549566171235677,0.10446076140309576,0.051135558257178415,0.39825443055644427
max,100,3,Manhattan,0.05799197631940292,0.04999187919802454,0.03952178850551074,0.003363069317430245,-0.2029369928823601
max,100,3,Cosine,0.05031654308362467,0.04999187919802454,0.03952178850551074,0.0025317545078865633,-0.2029369928823601
max,100,3,Euclidean,0.05799197631940292,0.04999187919802454,0.03952178850551074,0.003363069317430245,-0.2029369928823601
min,100,3,Manhattan,0.3676794990718716,0.23297519972933983,0.15918890658198467,0.13518821403774262,0.4674139230629757
min,100,3,Cosine,0.20219193001691976,0.14570662029741452,0.09849960954319871,0.04088157656396707,0.4507683870116894
min,100,3,Euclidean,0.3796759420027985,0.20090252047881946,0.13618627762214514,0.1441538209357126,0.4594608366346975
mean,150,2,Manhattan,0.2649669525870872,0.21082710173944028,0.1429076589641077,0.07020748596328774,0.4525331766886246
mean,150,2,Cosine,0.11938486385220604,0.09885011669674428,0.06681965973924348,0.014252745717009963,0.4325489519514908
mean,150,2,Euclidean,0.26968594367161003,0.2026223294192142,0.13723269793213355,0.07273050821404692,0.45059169171811986
product,150,2,Manhattan,nan,nan,nan,0.0,2.220446049250313e-16
product,150,2,Cosine,0.6529110546085122,0.2148086894539614,0.1754630793769259,0.42629284522999955,0.42629284522999955
product,150,2,Euclidean,nan,nan,nan,0.0,2.220446049250313e-16
var,150,2,Manhattan,0.15619607943126895,0.09864160900782591,0.06653238034626933,0.024397215229699287,0.4338548413951372
var,150,2,Cosine,0.08994865533861376,0.08928131810275423,0.06031626510892532,0.0080907605972248,0.4357859375435369
var,150,2,Euclidean,0.1618041326824659,0.0949626945654515,0.06397562847078668,0.02618057735312518,0.43428053797407895
std,150,2,Manhattan,0.21464347919098697,0.11630586268862782,0.07880331441759318,0.046071823159211656,0.4378911479578954
std,150,2,Cosine,0.05766126439244181,0.08823096769208807,0.05935230435509183,0.003324821411335166,0.4360835673068866
std,150,2,Euclidean,0.22966694513643438,0.11999079229824959,0.0811940318049741,0.052746905688302204,0.4394000306654616
median,150,2,Manhattan,0.0755612631403676,0.0720146445282526,0.053861184456008376,0.005709504487367956,0.007653546925379118
median,150,2,Cosine,0.06233367341029097,0.06630437625829151,0.04980647944945969,0.0038854868408209065,0.008985020452664472
median,150,2,Euclidean,0.07407113715448796,0.06649792753874567,0.04999151661463357,0.005486533359359114,0.008102839776885418
max,150,2,Manhattan,nan,nan,nan,0.0,2.220446049250313e-16
max,150,2,Cosine,nan,nan,nan,0.0,2.220446049250313e-16
max,150,2,Euclidean,nan,nan,nan,0.0,2.220446049250313e-16
min,150,2,Manhattan,0.20020728797839182,0.12982354142174532,0.08707823516524729,0.040082958159662674,0.4354295120117828
min,150,2,Cosine,0.08501576670923676,0.05289631760238703,0.0351776316292901,0.0072276805891594575,0.4301016851785746
min,150,2,Euclidean,0.2101070084547321,0.1275240325567802,0.0854625477128582,0.04414495500179694,0.43728451657026424
mean,300,1,Manhattan,0.2286165530169233,0.2062111860288918,0.13991079087793232,0.05226552831333997,0.4492938145485377
mean,300,1,Cosine,nan,nan,nan,0.0,2.220446049250313e-16
mean,300,1,Euclidean,0.22861655301691988,0.20620958515078097,0.1399093926342474,0.052265528313338305,0.4492936819346607
product,300,1,Manhattan,nan,nan,nan,0.0,2.220446049250313e-16
product,300,1,Cosine,0.6529110546085122,0.2148086894539614,0.1754630793769259,0.42629284522999955,0.42629284522999955
product,300,1,Euclidean,nan,nan,nan,0.0,2.220446049250313e-16
var,300,1,Manhattan,0.14459395361521987,0.11001378292681271,0.07432328295373739,0.020907411422080635,0.43241377251214064
var,300,1,Cosine,nan,nan,nan,0.0,2.220446049250313e-16
var,300,1,Euclidean,0.14459395361521987,0.11001378113538582,0.07432162941560481,0.020907411422080635,0.43220042884554977
std,300,1,Manhattan,0.18630910739587583,0.12165636095475675,0.0824482313669893,0.034711083498648154,0.4366166967402567
std,300,1,Cosine,nan,nan,nan,0.0,2.220446049250313e-16
std,300,1,Euclidean,0.1863091073958764,0.12165635744417223,0.08244498085246255,0.034711083498648265,0.43633339697869156
median,300,1,Manhattan,0.008397342596609396,-0.021049385749492264,-0.01702069045365537,7.051536268487535e-05,-0.023774498549741674
median,300,1,Cosine,nan,nan,nan,0.0,2.220446049250313e-16
median,300,1,Euclidean,0.008397342596609396,-0.021049385749492264,-0.01702069045365537,7.051536268487535e-05,-0.023774498549741674
max,300,1,Manhattan,nan,nan,nan,0.0,2.220446049250313e-16
max,300,1,Cosine,nan,nan,nan,0.0,2.220446049250313e-16
max,300,1,Euclidean,nan,nan,nan,0.0,2.220446049250313e-16
min,300,1,Manhattan,0.16961092136637074,0.1303150525254253,0.08829475639354196,0.028767864646749297,0.16780760954960017
min,300,1,Cosine,0.0588313348338104,0.0316984915191429,0.025892411278568107,0.0034611259583281484,0.0034611259583281484
min,300,1,Euclidean,0.16961092136637074,0.1303150525254253,0.08829475639354196,0.028767864646749297,0.16780760954960017
